group,scenario_as_named,trial,archive_path,uncompressed_bytes,compressed_bytes,crc32,interval_seconds,stream_count,streams,units
50,Bearing (1) Inner,8,Fault data split 50/Bearing (1) Inner 50 Trial 8.csv,18606546,4881417,2352511b,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Inner,9,Fault data split 50/Bearing (1) Inner 50 Trial 9.csv,18607663,4883299,33ff9f2f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,1,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 1.csv,18592130,5214062,5e2a0a24,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,10,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 10.csv,18583926,5233570,ab513f23,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,11,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 11.csv,18582572,5235044,15c0b6b9,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,12,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 12.csv,18582856,5230338,dcfa9183,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,13,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 13.csv,18581605,5235886,0bba3b49,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,14,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 14.csv,18582004,5226729,10460752,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,15,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 15.csv,18584373,5236003,78c74ccb,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,16,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 16.csv,18584087,5233511,7c5c4b28,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,17,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 17.csv,18582360,5233944,5f185391,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,18,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 18.csv,18578980,5243346,fafbd060,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,19,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 19.csv,18579506,5237345,ae21b397,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,2,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 2.csv,18590441,5219159,d878e808,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,20,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 20.csv,18578885,5241044,81542ddc,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,21,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 21.csv,18577040,5237384,06894f3a,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,22,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 22.csv,18574276,5244576,a9919ab6,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,23,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 23.csv,18575424,5248833,6cb6c070,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,24,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 24.csv,18578624,5243875,aa66470d,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,25,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 25.csv,18577127,5247652,ffc56165,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,3,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 3.csv,18590219,5219654,de041a53,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,4,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 4.csv,18590826,5216622,9ab0758d,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,5,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 5.csv,18584954,5224432,c6df0236,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,6,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 6.csv,18582663,5222748,93cb6a9a,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,7,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 7.csv,18585247,5227957,5b58e250,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,8,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 8.csv,18584408,5231092,816da9fd,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Ball,9,Fault data split 50/Bearing (1) Outer & Bearing (2) Ball 50 Trial 9.csv,18582335,5228620,1807d62f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,1,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 1.csv,18534651,5360016,3afeb0c9,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,10,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 10.csv,18524530,5366917,65d59355,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,11,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 11.csv,18525473,5367973,48791c70,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,12,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 12.csv,18518316,5370082,aa9c2a47,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,13,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 13.csv,18517598,5372983,cf2edeb8,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,14,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 14.csv,18514690,5373741,cf0876e8,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,15,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 15.csv,18517824,5371448,b89d0782,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,16,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 16.csv,18519513,5372598,28e6c1c9,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,17,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 17.csv,18517760,5374212,f97e79dc,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,18,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 18.csv,18519580,5375979,dc3fef5f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,19,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 19.csv,18518210,5380499,766f643c,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,2,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 2.csv,18534590,5354531,ba47085b,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,20,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 20.csv,18519987,5373858,22dcce0f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,21,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 21.csv,18514156,5380051,2035579c,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,22,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 22.csv,18518666,5383687,749cb323,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,23,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 23.csv,18518285,5378221,9630d696,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,24,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 24.csv,18518090,5379348,acedfc74,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,25,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 25.csv,18518021,5382939,72849d4c,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,3,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 3.csv,18532709,5355603,5819f5fa,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,4,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 4.csv,18528203,5359683,e0627116,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,5,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 5.csv,18531910,5359703,57922b8f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,6,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 6.csv,18529318,5358390,0dcbfcfe,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,7,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 7.csv,18522797,5365827,ea0f4756,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,8,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 8.csv,18526020,5364967,ffcffcf3,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Combination,9,Fault data split 50/Bearing (1) Outer & Bearing (2) Combination 50 Trial 9.csv,18524983,5366134,e6686fe9,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,1,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 1.csv,18258981,5444012,7fe65256,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,10,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 10.csv,18253366,5451572,cc90a469,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,11,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 11.csv,18253661,5452902,e44883a8,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,12,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 12.csv,18251688,5455567,b10dd627,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,13,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 13.csv,18251867,5457404,e603ff8b,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,14,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 14.csv,18251230,5465545,10811630,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,15,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 15.csv,18248991,5469486,f73e581e,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,16,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 16.csv,18247728,5472922,f5495d2b,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,17,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 17.csv,18245828,5476979,ee60f87e,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,18,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 18.csv,18245962,5477798,cc724091,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,19,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 19.csv,18247157,5476202,8fd357c8,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,2,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 2.csv,18258933,5446951,2aa08a89,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,20,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 20.csv,18246707,5480436,cef08d21,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,21,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 21.csv,18244142,5477489,008646aa,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,22,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 22.csv,18246858,5481048,57ba2837,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,23,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 23.csv,18244024,5479476,b22a6003,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,24,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 24.csv,18244545,5479729,533e5cc0,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,25,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 25.csv,18246395,5480739,904b6f31,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,3,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 3.csv,18255864,5448435,17fc8e0c,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,4,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 4.csv,18253838,5450616,99d6988f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,5,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 5.csv,18253876,5448640,1561d75f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,6,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 6.csv,18254119,5448365,8bc49acc,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,7,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 7.csv,18255335,5448889,14b72536,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,8,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 8.csv,18252896,5446625,018038ce,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
50,Bearing (1) Outer & Bearing (2) Inner,9,Fault data split 50/Bearing (1) Outer & Bearing (2) Inner 50 Trial 9.csv,18252578,5449943,fde8ea7f,0.00015625,9,Tachometer|Motor|Bearing 1 Z|Bearing 1 Y|Bearing 1 X|Bearing 2 Z|Bearing 2 Y|Bearing 2 X|Gearbox,V|g|g|g|g|g|g|g|g
